qua mai 22 01:13:45 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomLockFreeList;20;66793;66567;66068;5035
RandomLockFreeList;20;66985;66741;67167;5034
RandomLockFreeList;20;66612;66098;65904;5074
RandomLockFreeList;20;72322;72113;72031;5022
RandomLockFreeList;20;66798;67346;67129;5009
RandomLockFreeList;20;66905;66377;66687;4923
RandomLockFreeList;20;66230;65880;66100;5052
RandomLockFreeList;20;66233;66298;66348;5019
RandomLockFreeList;20;66171;65956;65904;4974
RandomLockFreeList;20;66628;66997;66939;5003
RandomLockFreeList;20;66861;66770;66530;5016
RandomLockFreeList;20;73093;73035;72816;5029
RandomLockFreeList;20;67027;66216;66754;5051
RandomLockFreeList;20;66795;66929;67142;4965
RandomLockFreeList;20;67045;67068;66855;4977
RandomLockFreeList;20;67465;67274;67842;5041
RandomLockFreeList;20;67218;67809;67341;4915
RandomLockFreeList;20;67432;67250;67276;5028
RandomLockFreeList;20;67269;67517;67119;4994
RandomLockFreeList;20;72757;73359;73360;5007
RandomLockFreeList;20;66513;65882;66470;4954
RandomLockFreeList;20;66660;66083;67113;5069
RandomLockFreeList;20;67113;66514;67133;5047
RandomLockFreeList;20;67282;67248;67777;4998
RandomLockFreeList;20;66875;66132;66354;5075
RandomLockFreeList;20;67425;67821;67165;5008
RandomLockFreeList;20;67033;67121;67242;5082
RandomLockFreeList;20;73407;72870;73282;5000
RandomLockFreeList;20;66966;66772;67120;5030
RandomLockFreeList;20;66699;66076;66469;5024
RandomLockFreeList;20;66769;66988;66943;5080
RandomLockFreeList;20;66734;67290;67041;4995
RandomLockFreeList;20;66584;67040;67028;4970
RandomLockFreeList;20;66780;66902;67428;4986
RandomLockFreeList;20;67242;68182;67386;4959
RandomLockFreeList;20;73067;72926;72959;4982
RandomLockFreeList;20;66833;66577;67085;5073
RandomLockFreeList;20;66465;66116;66319;5067
RandomLockFreeList;20;66618;66647;66800;4984
RandomLockFreeList;20;67027;66344;67089;4977
RandomLockFreeList;20;67140;67528;67614;5055
RandomLockFreeList;20;67215;66893;66500;4959
RandomLockFreeList;20;66846;66277;66540;5066
RandomLockFreeList;20;71011;70829;71256;4970
RandomLockFreeList;20;69217;69493;69453;4930
RandomLockFreeList;20;66697;66814;67037;5010
RandomLockFreeList;20;67573;67288;67005;5030
RandomLockFreeList (Mean);20;66483;66418;66502;4925
