sáb mai 11 03:08:59 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomOptimisticList;20;66965;66825;67307;4998
RandomOptimisticList;20;73519;73086;72519;5039
RandomOptimisticList;20;67040;66779;66601;5020
RandomOptimisticList;20;67100;67532;67708;4988
RandomOptimisticList;20;67671;67789;67622;4992
RandomOptimisticList;20;66762;66492;66233;4921
RandomOptimisticList;20;67718;67535;67496;5026
RandomOptimisticList;20;67453;67814;67245;4947
RandomOptimisticList;20;66631;66835;66729;4918
RandomOptimisticList;20;67398;66846;66980;4965
RandomOptimisticList;20;66750;66889;66847;4912
RandomOptimisticList;20;67408;67314;67652;4955
RandomOptimisticList;20;66796;66793;67093;5027
RandomOptimisticList;20;73263;73658;73189;4979
RandomOptimisticList;20;66537;66831;67089;4923
RandomOptimisticList;20;67572;66944;67366;5016
RandomOptimisticList;20;67505;67380;66737;5059
RandomOptimisticList;20;66950;67303;67216;5111
RandomOptimisticList;20;66429;66046;65826;4999
RandomOptimisticList;20;66763;65983;67133;5040
RandomOptimisticList;20;67187;67223;66659;5036
RandomOptimisticList;20;67971;67680;67826;5004
RandomOptimisticList;20;67847;68087;67867;4961
RandomOptimisticList;20;67921;68061;67506;5021
RandomOptimisticList;20;67320;67348;67076;4997
RandomOptimisticList;20;73102;73051;72839;5039
RandomOptimisticList;20;67212;66585;66711;4972
RandomOptimisticList;20;66428;66637;66652;5002
RandomOptimisticList;20;67521;68061;67415;5021
RandomOptimisticList;20;67035;66680;67242;4990
RandomOptimisticList;20;67281;67866;67355;4873
RandomOptimisticList;20;67392;67680;67908;4913
RandomOptimisticList;20;67240;67036;67137;4990
RandomOptimisticList;20;66846;67579;67462;4910
RandomOptimisticList;20;66731;66812;67198;5023
RandomOptimisticList;20;67076;66724;66852;5022
RandomOptimisticList;20;67534;68082;67563;4930
RandomOptimisticList;20;74133;74663;74509;4997
RandomOptimisticList;20;67325;67653;67261;5007
RandomOptimisticList;20;66795;66746;66938;5088
RandomOptimisticList;20;67667;67126;67086;5034
RandomOptimisticList;20;67693;67496;67620;5063
RandomOptimisticList;20;67714;67489;67544;4891
RandomOptimisticList;20;67905;67805;68046;5036
RandomOptimisticList;20;66946;67138;67744;4889
RandomOptimisticList;20;66982;67094;67726;4950
RandomOptimisticList;20;67442;67637;67241;5074
RandomOptimisticList;20;67255;66838;67110;4935
RandomOptimisticList (Mean);20;66169;66137;66161;4908
