qua mai  1 22:05:09 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;27;6040;5713;564494;5082
HoHContainsLockFreeList;27;11673;11708;397070;5042
HoHContainsLockFreeList;27;9374;9038;242737;5042
HoHContainsLockFreeList;27;3346;3570;257288;4927
HoHContainsLockFreeList;27;2262;2315;283289;4923
HoHContainsLockFreeList;27;8094;8530;245563;4914
HoHContainsLockFreeList;27;12830;12750;245516;4950
HoHContainsLockFreeList;27;8291;8016;573334;5061
HoHContainsLockFreeList;27;7675;7604;402937;5042
HoHContainsLockFreeList;27;8279;8548;319414;5030
HoHContainsLockFreeList;27;5733;5809;255000;5003
HoHContainsLockFreeList;27;2670;2666;279190;4958
HoHContainsLockFreeList;27;7776;7821;258917;4987
HoHContainsLockFreeList;27;14504;14304;224579;5065
HoHContainsLockFreeList;27;8410;8266;419138;5071
HoHContainsLockFreeList;27;4046;3611;320429;5156
HoHContainsLockFreeList;27;7588;7823;296457;5029
HoHContainsLockFreeList;27;3439;3384;281339;5027
HoHContainsLockFreeList;27;9417;9486;238667;4945
HoHContainsLockFreeList;27;9601;9641;272339;5061
HoHContainsLockFreeList;27;4076;4127;268364;5027
HoHContainsLockFreeList;27;12166;11878;241201;5099
HoHContainsLockFreeList;27;14644;14903;434728;5003
HoHContainsLockFreeList;27;6983;6902;366591;5028
HoHContainsLockFreeList;27;5597;5649;277148;5021
HoHContainsLockFreeList;27;4282;4386;277595;4986
HoHContainsLockFreeList;27;12458;12505;240116;4898
HoHContainsLockFreeList;27;13626;13438;252632;5046
HoHContainsLockFreeList;27;14574;14707;240536;4911
HoHContainsLockFreeList;27;6022;6176;230974;4930
HoHContainsLockFreeList;27;14681;14448;343736;5062
HoHContainsLockFreeList;27;13069;13487;288122;4943
HoHContainsLockFreeList;27;3290;3299;282274;4918
HoHContainsLockFreeList;27;12521;12335;243755;5068
HoHContainsLockFreeList;27;6035;6051;219722;4961
HoHContainsLockFreeList;27;3783;3522;228714;5097
HoHContainsLockFreeList;27;2924;2834;247509;5095
HoHContainsLockFreeList;27;2331;2335;266416;5081
HoHContainsLockFreeList;27;11873;11822;439630;5123
HoHContainsLockFreeList;27;7283;7493;308243;4939
HoHContainsLockFreeList;27;6770;6972;282039;4957
HoHContainsLockFreeList;27;10667;10570;247263;5026
HoHContainsLockFreeList;27;3138;3137;276910;5075
HoHContainsLockFreeList;27;3827;3699;230137;5067
HoHContainsLockFreeList;27;5086;5116;412286;5002
HoHContainsLockFreeList;27;7016;6764;462238;5049
HoHContainsLockFreeList;27;5431;5188;314132;5132
HoHContainsLockFreeList (Mean);27;7606;7588;307541;4928
Experiment;Threads;Add;Remove;Contains;Population
HoHContainsLockFreeList;30;0;0;0;1
HoHContainsLockFreeList;30;10877;10415;1008050;4487
HoHContainsLockFreeList;30;7881;7918;423876;4901
HoHContainsLockFreeList;30;5511;5339;293253;5054
HoHContainsLockFreeList;30;6180;6159;287774;5046
HoHContainsLockFreeList;30;1611;1587;282454;5000
HoHContainsLockFreeList;30;3490;3481;287121;4956
HoHContainsLockFreeList;30;1505;1480;264270;4970
HoHContainsLockFreeList;30;4817;4898;538199;4915
HoHContainsLockFreeList;30;7853;7945;413405;4985
HoHContainsLockFreeList;30;4020;3830;323659;5115
HoHContainsLockFreeList;30;8598;8405;298178;5059
HoHContainsLockFreeList;30;11367;11299;271060;4995
HoHContainsLockFreeList;30;2861;2794;249790;4994
HoHContainsLockFreeList;30;6460;6364;264042;5017
HoHContainsLockFreeList;30;7506;7417;278416;4971
HoHContainsLockFreeList;30;10644;10275;509290;4971
HoHContainsLockFreeList;30;6250;6291;327390;5010
HoHContainsLockFreeList;30;3838;4035;322451;4949
HoHContainsLockFreeList;30;3866;3853;258935;5000
HoHContainsLockFreeList;30;5837;5776;271839;4938
HoHContainsLockFreeList;30;7993;8250;262075;4865
HoHContainsLockFreeList;30;12095;12017;292562;4961
HoHContainsLockFreeList;30;4529;4872;541222;4842
HoHContainsLockFreeList;30;4330;4077;392998;5049
HoHContainsLockFreeList;30;3436;3334;291569;4996
HoHContainsLockFreeList;30;14506;14640;259087;4979
HoHContainsLockFreeList;30;8446;8318;238248;5029
HoHContainsLockFreeList;30;2637;2339;257334;5156
HoHContainsLockFreeList;30;8502;8385;238558;5147
HoHContainsLockFreeList;30;6305;6422;444980;5012
HoHContainsLockFreeList;30;2340;2350;581534;5031
HoHContainsLockFreeList;30;7745;7785;416145;4994
HoHContainsLockFreeList;30;9705;9721;290439;5002
HoHContainsLockFreeList;30;8560;8537;274350;5036
HoHContainsLockFreeList;30;6353;6233;258169;4947
HoHContainsLockFreeList;30;3399;3301;225312;4995
HoHContainsLockFreeList;30;5275;5290;537044;4968
HoHContainsLockFreeList;30;3863;3763;392151;5080
HoHContainsLockFreeList;30;2897;2937;358327;5067
HoHContainsLockFreeList;30;6300;6223;328099;5022
HoHContainsLockFreeList;30;5989;6105;279491;4990
HoHContainsLockFreeList;30;5745;5945;224908;4934
HoHContainsLockFreeList;30;5052;5236;244256;4918
HoHContainsLockFreeList;30;9841;9665;534128;5040
HoHContainsLockFreeList;30;8710;9037;354460;4959
HoHContainsLockFreeList;30;5293;5314;304269;4994
HoHContainsLockFreeList;30;3358;3404;274465;5019
HoHContainsLockFreeList;30;11804;11764;260304;5057
HoHContainsLockFreeList;30;12774;12709;224915;4965
HoHContainsLockFreeList;30;9278;9208;258429;4996
HoHContainsLockFreeList;30;6525;6573;367128;4974
HoHContainsLockFreeList;30;4283;4159;533252;5006
HoHContainsLockFreeList;30;12925;13090;293264;5004
HoHContainsLockFreeList;30;3137;2993;265092;5044
HoHContainsLockFreeList;30;8760;8510;256251;5103
HoHContainsLockFreeList;30;8144;8275;254467;4989
HoHContainsLockFreeList;30;10887;10576;250218;5060
HoHContainsLockFreeList;30;10015;9967;248988;5049
HoHContainsLockFreeList;30;3955;4237;499634;4879
HoHContainsLockFreeList;30;6538;6835;516625;4912
HoHContainsLockFreeList (Mean);30;6609;6589;336036;4908
