sáb mai 11 02:08:54 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;14;30665;30961;30897;4944
RandomHoHList;14;27140;27215;26975;5041
RandomHoHList;14;26443;26605;26589;4978
RandomHoHList;14;30936;30832;30972;4882
RandomHoHList;14;27328;26944;27534;5073
RandomHoHList;14;26298;26520;26396;4954
RandomHoHList;14;31267;31394;31611;4947
RandomHoHList;14;27008;27077;27132;4957
RandomHoHList;14;26883;27406;27016;4922
RandomHoHList;14;29506;29061;29163;5041
RandomHoHList;14;26842;26847;27276;5003
RandomHoHList;14;26483;26546;26819;4932
RandomHoHList;14;29478;29469;29480;5083
RandomHoHList;14;28176;27808;27718;4998
RandomHoHList;14;26625;26606;26448;5015
RandomHoHList;14;27679;27703;27499;4994
RandomHoHList;14;29099;28875;29233;4947
RandomHoHList;14;26641;26709;26722;4978
RandomHoHList (Mean);14;27655;27644;27619;4916
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;16;0;0;0;0
RandomHoHList;16;32416;32731;32852;5049
RandomHoHList;16;27099;26755;26842;4999
RandomHoHList;16;26635;26444;26269;5082
RandomHoHList;16;28701;28984;28796;4911
RandomHoHList;16;28024;28028;28331;5097
RandomHoHList;16;26271;25911;26176;4984
RandomHoHList;16;26151;25881;25971;5020
RandomHoHList;16;30749;31235;31393;4891
RandomHoHList;16;26491;26941;26892;4947
RandomHoHList;16;26399;26280;26366;5004
RandomHoHList;16;30940;30893;31177;4960
RandomHoHList;16;26879;26827;27023;4933
RandomHoHList;16;26277;26433;26379;5010
RandomHoHList;16;29899;30229;30039;4893
RandomHoHList;16;27518;27623;27533;4918
RandomHoHList;16;26873;26881;26663;4955
RandomHoHList;16;29270;28943;29044;5081
RandomHoHList;16;27926;27844;28026;5057
RandomHoHList;16;26675;26677;26557;5037
RandomHoHList;16;27618;27641;27686;4952
RandomHoHList;16;29398;29379;29311;5072
RandomHoHList;16;26218;26466;26312;5006
RandomHoHList;16;26367;26781;26583;4910
RandomHoHList;16;31317;31418;31281;5005
RandomHoHList;16;26939;26831;26547;4975
RandomHoHList;16;26369;26464;26619;5021
RandomHoHList;16;30709;30328;30691;5044
RandomHoHList;16;27081;27035;27063;5048
RandomHoHList;16;26684;26461;26423;5038
